Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QI,Production Indices,642,Romania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1993,1993,,60.12,E,Estimated value
QI,Production Indices,642,Romania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1994,1994,,61.47,E,Estimated value
QI,Production Indices,642,Romania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1995,1995,,61.76,E,Estimated value
QI,Production Indices,642,Romania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1996,1996,,58.62,E,Estimated value
QI,Production Indices,642,Romania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1997,1997,,56.34,E,Estimated value
QI,Production Indices,642,Romania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1998,1998,,53.76,E,Estimated value
QI,Production Indices,642,Romania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1999,1999,,51.91,E,Estimated value
QI,Production Indices,642,Romania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2000,2000,,48.72,E,Estimated value
QI,Production Indices,642,Romania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2001,2001,,49.07,E,Estimated value
QI,Production Indices,642,Romania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2002,2002,,52.38,E,Estimated value
QI,Production Indices,642,Romania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2003,2003,,55.38,E,Estimated value
QI,Production Indices,642,Romania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2004,2004,,68.49,E,Estimated value
QI,Production Indices,642,Romania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2005,2005,,82.67,E,Estimated value
QI,Production Indices,642,Romania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2006,2006,,98.83,E,Estimated value
QI,Production Indices,642,Romania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2007,2007,,96.84,E,Estimated value
QI,Production Indices,642,Romania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2008,2008,,99.75,E,Estimated value
QI,Production Indices,642,Romania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2009,2009,,91.18,E,Estimated value
QI,Production Indices,642,Romania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2010,2010,,98.91,E,Estimated value
QI,Production Indices,642,Romania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2011,2011,,96.11,E,Estimated value
QI,Production Indices,642,Romania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2012,2012,,98.85,E,Estimated value
QI,Production Indices,642,Romania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2013,2013,,96.06,E,Estimated value
QI,Production Indices,642,Romania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2014,2014,,102.27,E,Estimated value
QI,Production Indices,642,Romania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2015,2015,,101.84,E,Estimated value
QI,Production Indices,642,Romania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2016,2016,,95.89,E,Estimated value
QI,Production Indices,642,Romania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2017,2017,,94.93,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2293,Raw milk of camel,2003,2003,,91.64,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2293,Raw milk of camel,2004,2004,,88.25,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2293,Raw milk of camel,2005,2005,,95.04,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2293,Raw milk of camel,2006,2006,,101.83,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2293,Raw milk of camel,2007,2007,,102.44,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2293,Raw milk of camel,2008,2008,,101.83,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2293,Raw milk of camel,2009,2009,,101.83,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2293,Raw milk of camel,2010,2010,,67.88,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2293,Raw milk of camel,2011,2011,,67.88,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2293,Raw milk of camel,2012,2012,,101.83,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2293,Raw milk of camel,2013,2013,,135.77,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2293,Raw milk of camel,2014,2014,,99.65,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2293,Raw milk of camel,2015,2015,,100.36,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2293,Raw milk of camel,2016,2016,,99.99,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2293,Raw milk of camel,2017,2017,,98.78,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2293,Raw milk of camel,2018,2018,,96.74,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2293,Raw milk of camel,2019,2019,,97.39,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2293,Raw milk of camel,2020,2020,,96.59,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2293,Raw milk of camel,2021,2021,,96.69,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2293,Raw milk of camel,2022,2022,,96.05,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1992,1992,,155.74,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1993,1993,,153.37,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1994,1994,,138.97,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1995,1995,,129.52,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1996,1996,,117.67,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1997,1997,,112.08,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1998,1998,,109.17,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1999,1999,,106.01,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2000,2000,,105.87,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2001,2001,,107.98,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2002,2002,,110.01,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2003,2003,,109.6,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2004,2004,,105.69,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2005,2005,,102.34,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2006,2006,,103.31,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2007,2007,,105.72,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2008,2008,,106.37,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2009,2009,,107.08,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2010,2010,,104.63,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2011,2011,,103.97,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2012,2012,,104.35,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2013,2013,,100.33,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2014,2014,,101.07,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2015,2015,,101.11,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2016,2016,,97.82,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2017,2017,,99.12,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2018,2018,,100.52,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2019,2019,,103.03,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2020,2020,,105.87,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2021,2021,,106.27,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2022,2022,,108.45,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1992,1992,,88.09,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1993,1993,,90.19,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1994,1994,,89.23,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1995,1995,,83.15,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1996,1996,,119.17,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1997,1997,,120.56,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1998,1998,,120.47,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1999,1999,,120.28,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2000,2000,,127.34,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2001,2001,,124.2,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2002,2002,,118.43,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2003,2003,,115.48,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2004,2004,,107.89,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2005,2005,,102.06,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2006,2006,,100.23,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2007,2007,,104.47,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2008,2008,,98.9,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2009,2009,,95.94,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2010,2010,,102.66,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2011,2011,,101.74,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2012,2012,,99.77,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2013,2013,,95.12,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2014,2014,,97.77,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2015,2015,,102.49,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2016,2016,,99.74,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2017,2017,,101.49,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2018,2018,,102.77,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2019,2019,,99.66,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2020,2020,,102.33,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2021,2021,,100.29,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2022,2022,,94.04,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1992,1992,,1.42,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1993,1993,,1.18,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1994,1994,,1.78,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1995,1995,,1.78,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1996,1996,,2.65,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1997,1997,,2.95,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1998,1998,,2.89,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1999,1999,,2.54,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2000,2000,,2.37,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2001,2001,,3,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2002,2002,,3.3,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2003,2003,,3.5,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2004,2004,,3.89,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2005,2005,,4.76,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2006,2006,,5.6,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2007,2007,,5.02,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2008,2008,,5.65,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2009,2009,,5.73,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2010,2010,,5.55,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2011,2011,,5.26,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2012,2012,,4.56,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2013,2013,,4.65,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2014,2014,,184.15,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2015,2015,,86.02,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2016,2016,,29.82,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2017,2017,,34.55,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2018,2018,,33.96,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2019,2019,,34.37,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2020,2020,,29.47,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2021,2021,,31.84,E,Estimated value
QI,Production Indices,643,Russian Federation,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2022,2022,,33.43,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2006,2006,,105.97,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2007,2007,,104.94,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2008,2008,,104.14,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2009,2009,,100.4,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2010,2010,,99.07,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2011,2011,,97.63,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2012,2012,,97.72,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2013,2013,,96.79,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2014,2014,,99.54,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2015,2015,,100.15,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2016,2016,,100.31,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2017,2017,,100.44,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2018,2018,,99.58,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2019,2019,,100.64,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2020,2020,,99.71,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2021,2021,,98.3,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2022,2022,,95.09,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2006,2006,,103.41,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2007,2007,,90.67,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2008,2008,,90.67,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2009,2009,,70.57,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2010,2010,,68.12,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2011,2011,,73.27,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2012,2012,,83.31,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2013,2013,,85.78,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2014,2014,,96.06,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2015,2015,,110.58,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2016,2016,,93.36,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2017,2017,,82.88,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2018,2018,,84.59,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2019,2019,,78.53,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2020,2020,,85.06,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2021,2021,,86.74,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2022,2022,,85.2,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2006,2006,,80.97,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2007,2007,,76.2,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2008,2008,,75.67,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2009,2009,,56.87,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2010,2010,,52.69,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2011,2011,,60.66,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2012,2012,,63.23,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2013,2013,,100.3,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2014,2014,,106.56,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2015,2015,,103.08,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2016,2016,,90.36,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2017,2017,,77.98,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2018,2018,,95.84,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2019,2019,,59.04,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2020,2020,,50.72,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2021,2021,,54.98,E,Estimated value
QI,Production Indices,688,Serbia,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2022,2022,,49.21,E,Estimated value
QI,Production Indices,703,Slovakia,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1993,1993,,132.04,E,Estimated value
QI,Production Indices,703,Slovakia,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1994,1994,,125.76,E,Estimated value
QI,Production Indices,703,Slovakia,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1995,1995,,125.4,E,Estimated value
QI,Production Indices,703,Slovakia,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1996,1996,,118.87,E,Estimated value
QI,Production Indices,703,Slovakia,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1997,1997,,117.9,E,Estimated value
QI,Production Indices,703,Slovakia,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1998,1998,,124.22,E,Estimated value
QI,Production Indices,703,Slovakia,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1999,1999,,122.81,E,Estimated value
QI,Production Indices,703,Slovakia,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2000,2000,,112.71,E,Estimated value
