Area,Item,Year,Value
Italy,Raw milk of cattle,1978,91.79
Italy,Raw milk of cattle,1979,95.2
Italy,Raw milk of cattle,1980,96.84
Italy,Raw milk of cattle,1981,95.8
Italy,Raw milk of cattle,1982,97.36
Italy,Raw milk of cattle,1983,98.78
Italy,Raw milk of cattle,1984,99.17
Italy,Raw milk of cattle,1985,99.58
Italy,Raw milk of cattle,1986,98.78
Italy,Raw milk of cattle,1987,99.15
Italy,Raw milk of cattle,1988,97.58
Italy,Raw milk of cattle,1989,96.21
Italy,Raw milk of cattle,1990,101.17
Italy,Raw milk of cattle,1991,100.81
Italy,Raw milk of cattle,1992,99.14
Italy,Raw milk of cattle,1993,96.91
Italy,Raw milk of cattle,1994,97.1
Italy,Raw milk of cattle,1995,102.42
Italy,Raw milk of cattle,1996,105.3
Italy,Raw milk of cattle,1997,106.92
Italy,Raw milk of cattle,1998,107.65
Italy,Raw milk of cattle,1999,108.22
Italy,Raw milk of cattle,2000,111.98
Italy,Raw milk of cattle,2001,102.57
Italy,Raw milk of cattle,2002,102.8
Italy,Raw milk of cattle,2003,102.86
Italy,Raw milk of cattle,2004,97.59
Italy,Raw milk of cattle,2005,100.19
Italy,Raw milk of cattle,2006,99.97
Italy,Raw milk of cattle,2007,96.59
Italy,Raw milk of cattle,2008,102.67
Italy,Raw milk of cattle,2009,96.07
Italy,Raw milk of cattle,2010,95.52
Italy,Raw milk of cattle,2011,95.33
Italy,Raw milk of cattle,2012,96.41
Italy,Raw milk of cattle,2013,94.59
Italy,Raw milk of cattle,2014,100.47
Italy,Raw milk of cattle,2015,101.52
Italy,Raw milk of cattle,2016,98.01
Italy,Raw milk of cattle,2017,103.53
Italy,Raw milk of goats,1961,658.15
Italy,Raw milk of goats,1962,625.86
Italy,Raw milk of goats,1963,663.51
Italy,Raw milk of goats,1964,655.29
Italy,Raw milk of goats,1965,607.91
Italy,Raw milk of goats,1966,501.33
Italy,Raw milk of goats,1967,479.74
Italy,Raw milk of goats,1968,436.51
Italy,Raw milk of goats,1969,447.5
Italy,Raw milk of goats,1970,459.94
Italy,Raw milk of goats,1971,405.39
Italy,Raw milk of goats,1972,388.03
Italy,Raw milk of goats,1973,381.83
Italy,Raw milk of goats,1974,383.12
Italy,Raw milk of goats,1975,365.64
Italy,Raw milk of goats,1976,357.49
Italy,Raw milk of goats,1977,362.98
Italy,Raw milk of goats,1978,358.93
Italy,Raw milk of goats,1979,366.54
Italy,Raw milk of goats,1980,380.32
Italy,Raw milk of goats,1981,392.21
Italy,Raw milk of goats,1982,398.31
Italy,Raw milk of goats,1983,403.45
Italy,Raw milk of goats,1984,404.42
Italy,Raw milk of goats,1985,410.84
Italy,Raw milk of goats,1986,409.88
Italy,Raw milk of goats,1987,403.45
Italy,Raw milk of goats,1988,398.95
Italy,Raw milk of goats,1989,400.56
Italy,Raw milk of goats,1990,413.09
Italy,Raw milk of goats,1991,419.51
Italy,Raw milk of goats,1992,434.29
Italy,Raw milk of goats,1993,439.11
Italy,Raw milk of goats,1994,439.43
Italy,Raw milk of goats,1995,440.07
Italy,Raw milk of goats,1996,539.97
Italy,Raw milk of goats,1997,523.59
Italy,Raw milk of goats,1998,452.92
Italy,Raw milk of goats,1999,367.48
Italy,Raw milk of goats,2000,362.34
Italy,Raw milk of goats,2001,361.05
Italy,Raw milk of goats,2002,345.63
Italy,Raw milk of goats,2003,349.81
Italy,Raw milk of goats,2004,351.41
Italy,Raw milk of goats,2005,328.93
Italy,Raw milk of goats,2006,170.28
Italy,Raw milk of goats,2007,167.62
Italy,Raw milk of goats,2008,155.86
Italy,Raw milk of goats,2009,72.57
Italy,Raw milk of goats,2010,80.1
Italy,Raw milk of goats,2011,76.22
Italy,Raw milk of goats,2012,89.76
Italy,Raw milk of goats,2013,88.3
Italy,Raw milk of goats,2014,91.43
Italy,Raw milk of goats,2015,106.64
Italy,Raw milk of goats,2016,101.93
Italy,Raw milk of goats,2017,93.78
Italy,Raw milk of sheep,1961,121.43
Italy,Raw milk of sheep,1962,119.11
Italy,Raw milk of sheep,1963,116.29
Italy,Raw milk of sheep,1964,114.99
Italy,Raw milk of sheep,1965,121.6
Italy,Raw milk of sheep,1966,129.95
Italy,Raw milk of sheep,1967,126.19
Italy,Raw milk of sheep,1968,114.24
Italy,Raw milk of sheep,1969,123.42
Italy,Raw milk of sheep,1970,122.86
Italy,Raw milk of sheep,1971,111.75
Italy,Raw milk of sheep,1972,112.64
Italy,Raw milk of sheep,1973,113.64
Italy,Raw milk of sheep,1974,117.93
Italy,Raw milk of sheep,1975,118.73
Italy,Raw milk of sheep,1976,124.66
Italy,Raw milk of sheep,1977,128.05
Italy,Raw milk of sheep,1978,141.38
Italy,Raw milk of sheep,1979,148.21
Italy,Raw milk of sheep,1980,152.55
Italy,Raw milk of sheep,1981,155.92
Italy,Raw milk of sheep,1982,149.01
Italy,Raw milk of sheep,1983,149.79
Italy,Raw milk of sheep,1984,150.44
Italy,Raw milk of sheep,1985,153.48
Italy,Raw milk of sheep,1986,154.36
Italy,Raw milk of sheep,1987,154.56
Italy,Raw milk of sheep,1988,155.92
Italy,Raw milk of sheep,1989,156.22
Italy,Raw milk of sheep,1990,166.56
Italy,Raw milk of sheep,1991,173.04
Italy,Raw milk of sheep,1992,198.12
Italy,Raw milk of sheep,1993,197.72
Italy,Raw milk of sheep,1994,200.83
Italy,Raw milk of sheep,1995,196.84
Italy,Raw milk of sheep,1996,201.33
Italy,Raw milk of sheep,1997,190.44
Italy,Raw milk of sheep,1998,217.6
Italy,Raw milk of sheep,1999,211.93
Italy,Raw milk of sheep,2000,186.27
Italy,Raw milk of sheep,2001,197.87
Italy,Raw milk of sheep,2002,205.75
Italy,Raw milk of sheep,2003,187.75
Italy,Raw milk of sheep,2004,153.66
Italy,Raw milk of sheep,2005,133.58
Italy,Raw milk of sheep,2006,137.66
Italy,Raw milk of sheep,2007,144.6
Italy,Raw milk of sheep,2008,141.74
Italy,Raw milk of sheep,2009,110.64
Italy,Raw milk of sheep,2010,108.52
Italy,Raw milk of sheep,2011,104.91
Italy,Raw milk of sheep,2012,101.98
Italy,Raw milk of sheep,2013,96.37
Italy,Raw milk of sheep,2014,93.53
Italy,Raw milk of sheep,2015,99.8
Italy,Raw milk of sheep,2016,106.67
Italy,Raw milk of sheep,2017,103.03
Latvia,Raw milk of cattle,1992,151.28
Latvia,Raw milk of cattle,1993,118.42
Latvia,Raw milk of cattle,1994,102.43
Latvia,Raw milk of cattle,1995,96.72
Latvia,Raw milk of cattle,1996,94.33
Latvia,Raw milk of cattle,1997,101.01
Latvia,Raw milk of cattle,1998,97.15
Latvia,Raw milk of cattle,1999,81.66
Latvia,Raw milk of cattle,2000,84.33
Latvia,Raw milk of cattle,2001,86.68
Latvia,Raw milk of cattle,2002,83.15
Latvia,Raw milk of cattle,2003,80.25
Latvia,Raw milk of cattle,2004,80.33
Latvia,Raw milk of cattle,2005,82.67
Latvia,Raw milk of cattle,2006,83.22
Latvia,Raw milk of cattle,2007,85.9
Latvia,Raw milk of cattle,2008,85.26
Latvia,Raw milk of cattle,2009,84.85
Latvia,Raw milk of cattle,2010,85.14
Latvia,Raw milk of cattle,2011,86.25
Latvia,Raw milk of cattle,2012,89.21
Latvia,Raw milk of cattle,2013,93.45
Latvia,Raw milk of cattle,2014,99.28
Latvia,Raw milk of cattle,2015,99.94
Latvia,Raw milk of cattle,2016,100.78
Latvia,Raw milk of cattle,2017,102.26
Latvia,Raw milk of goats,1992,76.24
Latvia,Raw milk of goats,1993,39.94
Latvia,Raw milk of goats,1994,54.46
Latvia,Raw milk of goats,1995,137.96
Latvia,Raw milk of goats,1996,76.24
Latvia,Raw milk of goats,1997,65.35
Latvia,Raw milk of goats,1998,76.24
Latvia,Raw milk of goats,1999,63.61
Latvia,Raw milk of goats,2000,72.0
Latvia,Raw milk of goats,2001,72.25
Latvia,Raw milk of goats,2002,79.51
Latvia,Raw milk of goats,2003,92.51
Latvia,Raw milk of goats,2004,85.94
Latvia,Raw milk of goats,2005,127.69
Latvia,Raw milk of goats,2006,106.7
Latvia,Raw milk of goats,2007,119.45
Latvia,Raw milk of goats,2008,123.26
Latvia,Raw milk of goats,2009,123.15
Latvia,Raw milk of goats,2010,128.85
Latvia,Raw milk of goats,2011,127.98
Latvia,Raw milk of goats,2012,115.45
Latvia,Raw milk of goats,2013,112.95
Latvia,Raw milk of goats,2014,104.45
Latvia,Raw milk of goats,2015,99.55
Latvia,Raw milk of goats,2016,95.99
Latvia,Raw milk of goats,2017,76.24
Lithuania,Raw milk of cattle,1992,140.82
Lithuania,Raw milk of cattle,1993,120.0
Lithuania,Raw milk of cattle,1994,110.16
Lithuania,Raw milk of cattle,1995,105.41
Lithuania,Raw milk of cattle,1996,106.05
Lithuania,Raw milk of cattle,1997,112.86
Lithuania,Raw milk of cattle,1998,111.56
Lithuania,Raw milk of cattle,1999,99.14
Lithuania,Raw milk of cattle,2000,99.79
Lithuania,Raw milk of cattle,2001,100.11
Lithuania,Raw milk of cattle,2002,102.82
Lithuania,Raw milk of cattle,2003,104.2
Lithuania,Raw milk of cattle,2004,107.28
Lithuania,Raw milk of cattle,2005,107.98
Lithuania,Raw milk of cattle,2006,109.79
Lithuania,Raw milk of cattle,2007,112.5
Lithuania,Raw milk of cattle,2008,109.47
Lithuania,Raw milk of cattle,2009,104.1
Lithuania,Raw milk of cattle,2010,100.93
Lithuania,Raw milk of cattle,2011,103.83
Lithuania,Raw milk of cattle,2012,103.38
Lithuania,Raw milk of cattle,2013,100.17
Lithuania,Raw milk of cattle,2014,104.34
Lithuania,Raw milk of cattle,2015,101.06
Lithuania,Raw milk of cattle,2016,94.6
Lithuania,Raw milk of cattle,2017,91.27
Lithuania,Raw milk of goats,1992,87.31
Lithuania,Raw milk of goats,1993,174.62
Lithuania,Raw milk of goats,1994,140.06
Lithuania,Raw milk of goats,1995,245.56
Lithuania,Raw milk of goats,1996,287.4
Lithuania,Raw milk of goats,1997,323.72
Lithuania,Raw milk of goats,1998,385.62
Lithuania,Raw milk of goats,1999,320.14
Lithuania,Raw milk of goats,2000,303.77
Lithuania,Raw milk of goats,2001,296.49
Lithuania,Raw milk of goats,2002,154.61
Lithuania,Raw milk of goats,2003,191.25
Lithuania,Raw milk of goats,2004,184.03
Lithuania,Raw milk of goats,2005,206.71
Lithuania,Raw milk of goats,2006,173.32
Lithuania,Raw milk of goats,2007,140.06
Lithuania,Raw milk of goats,2008,120.65
Lithuania,Raw milk of goats,2009,105.58
Lithuania,Raw milk of goats,2010,104.33
Lithuania,Raw milk of goats,2011,105.94
Lithuania,Raw milk of goats,2012,92.38
Lithuania,Raw milk of goats,2013,92.48
Lithuania,Raw milk of goats,2014,102.41
Lithuania,Raw milk of goats,2015,98.59
Lithuania,Raw milk of goats,2016,99.0
Lithuania,Raw milk of goats,2017,105.53
Luxembourg,Raw milk of cattle,2000,76.33
Luxembourg,Raw milk of cattle,2001,77.83
Luxembourg,Raw milk of cattle,2002,78.11
Luxembourg,Raw milk of cattle,2003,77.09
Luxembourg,Raw milk of cattle,2004,77.5
Luxembourg,Raw milk of cattle,2005,77.84
Luxembourg,Raw milk of cattle,2006,77.36
Luxembourg,Raw milk of cattle,2007,79.15
Luxembourg,Raw milk of cattle,2008,80.14
Luxembourg,Raw milk of cattle,2009,81.93
Luxembourg,Raw milk of cattle,2010,85.22
Luxembourg,Raw milk of cattle,2011,84.34
Luxembourg,Raw milk of cattle,2012,83.52
Luxembourg,Raw milk of cattle,2013,85.38
Luxembourg,Raw milk of cattle,2014,91.5
Luxembourg,Raw milk of cattle,2015,99.93
Luxembourg,Raw milk of cattle,2016,108.57
Luxembourg,Raw milk of cattle,2017,111.74
Luxembourg,Raw milk of goats,2002,14.31
Luxembourg,Raw milk of goats,2003,19.36
Luxembourg,Raw milk of goats,2004,27.98
Luxembourg,Raw milk of goats,2005,31.75
Luxembourg,Raw milk of goats,2006,28.35
Luxembourg,Raw milk of goats,2007,27.68
Luxembourg,Raw milk of goats,2008,38.96
Luxembourg,Raw milk of goats,2009,47.85
Luxembourg,Raw milk of goats,2010,73.6
Luxembourg,Raw milk of goats,2011,84.58
Luxembourg,Raw milk of goats,2012,114.65
Luxembourg,Raw milk of goats,2013,101.75
Luxembourg,Raw milk of goats,2014,91.45
Luxembourg,Raw milk of goats,2015,102.22
Luxembourg,Raw milk of goats,2016,106.33
Luxembourg,Raw milk of goats,2017,106.94
Malta,Raw milk of cattle,1961,35.24
Malta,Raw milk of cattle,1962,34.74
Malta,Raw milk of cattle,1963,33.22
Malta,Raw milk of cattle,1964,35.24
Malta,Raw milk of cattle,1965,36.62
Malta,Raw milk of cattle,1966,40.95
Malta,Raw milk of cattle,1967,43.11
Malta,Raw milk of cattle,1968,43.81
Malta,Raw milk of cattle,1969,46.59
Malta,Raw milk of cattle,1970,48.23
Malta,Raw milk of cattle,1971,50.7
Malta,Raw milk of cattle,1972,50.06
Malta,Raw milk of cattle,1973,51.1
Malta,Raw milk of cattle,1974,54.7
Malta,Raw milk of cattle,1975,60.05
Malta,Raw milk of cattle,1976,67.04
Malta,Raw milk of cattle,1977,71.72
Malta,Raw milk of cattle,1978,80.81
Malta,Raw milk of cattle,1979,76.18
Malta,Raw milk of cattle,1980,67.32
Malta,Raw milk of cattle,1981,62.18
Malta,Raw milk of cattle,1982,62.1
Malta,Raw milk of cattle,1983,65.04
Malta,Raw milk of cattle,1984,65.79
Malta,Raw milk of cattle,1985,65.79
Malta,Raw milk of cattle,1986,65.79
Malta,Raw milk of cattle,1987,63.44
Malta,Raw milk of cattle,1988,61.09
Malta,Raw milk of cattle,1989,56.39
Malta,Raw milk of cattle,1990,57.52
Malta,Raw milk of cattle,1991,82.15
Malta,Raw milk of cattle,1992,120.82
Malta,Raw milk of cattle,1993,118.12
Malta,Raw milk of cattle,1994,108.84
Malta,Raw milk of cattle,1995,77.68
Malta,Raw milk of cattle,1996,96.33
Malta,Raw milk of cattle,1997,110.43
Malta,Raw milk of cattle,1998,112.7
Malta,Raw milk of cattle,1999,114.37
Malta,Raw milk of cattle,2000,112.71
Malta,Raw milk of cattle,2001,110.17
Malta,Raw milk of cattle,2002,103.9
Malta,Raw milk of cattle,2003,97.05
Malta,Raw milk of cattle,2004,96.62
Malta,Raw milk of cattle,2005,97.45
Malta,Raw milk of cattle,2006,96.92
Malta,Raw milk of cattle,2007,95.38
Malta,Raw milk of cattle,2008,94.05
Malta,Raw milk of cattle,2009,92.7
Malta,Raw milk of cattle,2010,98.98
Malta,Raw milk of cattle,2011,97.96
Malta,Raw milk of cattle,2012,101.88
Malta,Raw milk of cattle,2013,96.3
Malta,Raw milk of cattle,2014,100.64
Malta,Raw milk of cattle,2015,97.83
Malta,Raw milk of cattle,2016,101.53
Malta,Raw milk of cattle,2017,96.55
Malta,Raw milk of goats,1961,925.93
Malta,Raw milk of goats,1962,959.77
Malta,Raw milk of goats,1963,960.7
Malta,Raw milk of goats,1964,823.05
Malta,Raw milk of goats,1965,826.03
Malta,Raw milk of goats,1966,592.39
Malta,Raw milk of goats,1967,533.74
Malta,Raw milk of goats,1968,725.21
Malta,Raw milk of goats,1969,606.58
Malta,Raw milk of goats,1970,566.05
Malta,Raw milk of goats,1971,478.81
Malta,Raw milk of goats,1972,473.05
Malta,Raw milk of goats,1973,399.79
Malta,Raw milk of goats,1974,297.02
Malta,Raw milk of goats,1975,288.89
Malta,Raw milk of goats,1976,267.49
Malta,Raw milk of goats,1977,256.79
Malta,Raw milk of goats,1978,242.8
Malta,Raw milk of goats,1979,206.17
Malta,Raw milk of goats,1980,169.14
Malta,Raw milk of goats,1981,152.06
Malta,Raw milk of goats,1982,146.91
Malta,Raw milk of goats,1983,164.2
Malta,Raw milk of goats,1984,157.41
Malta,Raw milk of goats,1985,157.41
Malta,Raw milk of goats,1986,157.41
Malta,Raw milk of goats,1987,157.41
Malta,Raw milk of goats,1988,157.41
Malta,Raw milk of goats,1989,154.32
Malta,Raw milk of goats,1990,159.88
Malta,Raw milk of goats,1991,152.32
Malta,Raw milk of goats,1992,164.61
Malta,Raw milk of goats,1993,174.9
Malta,Raw milk of goats,1994,185.19
Malta,Raw milk of goats,1995,185.19
Malta,Raw milk of goats,1996,334.36
Malta,Raw milk of goats,1997,257.2
Malta,Raw milk of goats,1998,92.59
Malta,Raw milk of goats,1999,147.69
Malta,Raw milk of goats,2000,164.61
Malta,Raw milk of goats,2001,155.76
Malta,Raw milk of goats,2002,162.86
Malta,Raw milk of goats,2003,180.45
Malta,Raw milk of goats,2004,87.45
Malta,Raw milk of goats,2005,127.06
Malta,Raw milk of goats,2006,137.14
Malta,Raw milk of goats,2007,137.65
Malta,Raw milk of goats,2008,139.61
Malta,Raw milk of goats,2009,133.33
Malta,Raw milk of goats,2010,113.79
Malta,Raw milk of goats,2011,103.81
Malta,Raw milk of goats,2012,101.44
Malta,Raw milk of goats,2013,100.1
Malta,Raw milk of goats,2014,96.4
Malta,Raw milk of goats,2015,101.23
Malta,Raw milk of goats,2016,102.37
Malta,Raw milk of goats,2017,105.04
Malta,Raw milk of sheep,1961,123.97
Malta,Raw milk of sheep,1962,134.81
Malta,Raw milk of sheep,1963,118.02
Malta,Raw milk of sheep,1964,123.97
Malta,Raw milk of sheep,1965,112.75
Malta,Raw milk of sheep,1966,123.97
Malta,Raw milk of sheep,1967,115.04
Malta,Raw milk of sheep,1968,115.04
Malta,Raw milk of sheep,1969,101.4
Malta,Raw milk of sheep,1970,102.83
Malta,Raw milk of sheep,1971,88.57
Malta,Raw milk of sheep,1972,77.54
Malta,Raw milk of sheep,1973,75.56
Malta,Raw milk of sheep,1974,80.58
Malta,Raw milk of sheep,1975,99.17
Malta,Raw milk of sheep,1976,47.85
Malta,Raw milk of sheep,1977,39.3
Malta,Raw milk of sheep,1978,33.16
Malta,Raw milk of sheep,1979,27.4
Malta,Raw milk of sheep,1980,33.78
Malta,Raw milk of sheep,1981,33.1
Malta,Raw milk of sheep,1982,30.43
Malta,Raw milk of sheep,1983,35.08
Malta,Raw milk of sheep,1984,29.75
Malta,Raw milk of sheep,1985,29.75
Malta,Raw milk of sheep,1986,29.13
Malta,Raw milk of sheep,1987,27.27
Malta,Raw milk of sheep,1988,27.27
Malta,Raw milk of sheep,1989,27.27
Malta,Raw milk of sheep,1990,28.2
Malta,Raw milk of sheep,1991,61.98
Malta,Raw milk of sheep,1992,68.18
Malta,Raw milk of sheep,1993,61.98
Malta,Raw milk of sheep,1994,126.16
Malta,Raw milk of sheep,1995,61.98
Malta,Raw milk of sheep,1996,92.98
Malta,Raw milk of sheep,1997,126.29
Malta,Raw milk of sheep,1998,126.34
Malta,Raw milk of sheep,1999,204.55
Malta,Raw milk of sheep,2000,123.97
Malta,Raw milk of sheep,2001,208.26
Malta,Raw milk of sheep,2002,194.13
Malta,Raw milk of sheep,2003,231.2
Malta,Raw milk of sheep,2004,97.69
Malta,Raw milk of sheep,2005,110.83
Malta,Raw milk of sheep,2006,113.55
Malta,Raw milk of sheep,2007,107.79
Malta,Raw milk of sheep,2008,110.52
Malta,Raw milk of sheep,2009,112.75
Malta,Raw milk of sheep,2010,107.42
Malta,Raw milk of sheep,2011,106.18
Malta,Raw milk of sheep,2012,105.56
Malta,Raw milk of sheep,2013,99.67
Malta,Raw milk of sheep,2014,95.83
Malta,Raw milk of sheep,2015,100.54
Malta,Raw milk of sheep,2016,103.64
Malta,Raw milk of sheep,2017,102.95
Montenegro,Raw milk of cattle,2006,95.3
Montenegro,Raw milk of cattle,2007,92.16
Montenegro,Raw milk of cattle,2008,86.01
Montenegro,Raw milk of cattle,2009,81.75
Montenegro,Raw milk of cattle,2010,76.55
Montenegro,Raw milk of cattle,2011,110.74
Montenegro,Raw milk of cattle,2012,84.73
Montenegro,Raw milk of cattle,2013,97.84
Montenegro,Raw milk of cattle,2014,103.42
Montenegro,Raw milk of cattle,2015,99.08
Montenegro,Raw milk of cattle,2016,97.5
Montenegro,Raw milk of cattle,2017,98.31
Montenegro,Raw milk of cattle,2018,97.66
Montenegro,Raw milk of cattle,2019,96.22
Montenegro,Raw milk of cattle,2020,96.12
Montenegro,Raw milk of cattle,2021,89.89
Montenegro,Raw milk of cattle,2022,89.02
Montenegro,Raw milk of sheep,2006,99.08
Montenegro,Raw milk of sheep,2007,104.07
Montenegro,Raw milk of sheep,2008,84.7
Montenegro,Raw milk of sheep,2009,83.31
Montenegro,Raw milk of sheep,2010,79.75
Montenegro,Raw milk of sheep,2011,103.61
Montenegro,Raw milk of sheep,2012,112.4
Montenegro,Raw milk of sheep,2013,115.0
Montenegro,Raw milk of sheep,2014,106.41
Montenegro,Raw milk of sheep,2015,97.15
Montenegro,Raw milk of sheep,2016,96.44
Montenegro,Raw milk of sheep,2017,96.78
Montenegro,Raw milk of sheep,2018,108.87
Montenegro,Raw milk of sheep,2019,100.61
Montenegro,Raw milk of sheep,2020,117.87
Montenegro,Raw milk of sheep,2021,146.88
Montenegro,Raw milk of sheep,2022,147.79
Netherlands,Raw milk of cattle,1961,51.98
Netherlands,Raw milk of cattle,1962,54.34
Netherlands,Raw milk of cattle,1963,52.48
Netherlands,Raw milk of cattle,1964,52.0
Netherlands,Raw milk of cattle,1965,53.39
Netherlands,Raw milk of cattle,1966,54.14
Netherlands,Raw milk of cattle,1967,56.22
Netherlands,Raw milk of cattle,1968,58.25
Netherlands,Raw milk of cattle,1969,59.17
Netherlands,Raw milk of cattle,1970,61.59
Netherlands,Raw milk of cattle,1971,62.74
Netherlands,Raw milk of cattle,1972,66.92
Netherlands,Raw milk of cattle,1973,69.93
Netherlands,Raw milk of cattle,1974,74.12
Netherlands,Raw milk of cattle,1975,76.41
Netherlands,Raw milk of cattle,1976,78.42
Netherlands,Raw milk of cattle,1977,79.34
Netherlands,Raw milk of cattle,1978,84.98
Netherlands,Raw milk of cattle,1979,86.44
Netherlands,Raw milk of cattle,1980,88.11
Netherlands,Raw milk of cattle,1981,90.82
Netherlands,Raw milk of cattle,1982,95.01
Netherlands,Raw milk of cattle,1983,98.92
Netherlands,Raw milk of cattle,1984,95.56
Netherlands,Raw milk of cattle,1985,93.64
Netherlands,Raw milk of cattle,1986,95.02
Netherlands,Raw milk of cattle,1987,87.6
Netherlands,Raw milk of cattle,1988,85.45
Netherlands,Raw milk of cattle,1989,84.64
Netherlands,Raw milk of cattle,1990,83.93
Netherlands,Raw milk of cattle,1991,82.59
Netherlands,Raw milk of cattle,1992,88.98
Netherlands,Raw milk of cattle,1993,81.88
Netherlands,Raw milk of cattle,1994,81.28
Netherlands,Raw milk of cattle,1995,84.43
Netherlands,Raw milk of cattle,1996,82.33
Netherlands,Raw milk of cattle,1997,81.66
Netherlands,Raw milk of cattle,1998,82.2
Netherlands,Raw milk of cattle,1999,83.54
Netherlands,Raw milk of cattle,2000,83.4
Netherlands,Raw milk of cattle,2001,82.01
Netherlands,Raw milk of cattle,2002,79.82
Netherlands,Raw milk of cattle,2003,82.8
Netherlands,Raw milk of cattle,2004,81.53
Netherlands,Raw milk of cattle,2005,81.09
Netherlands,Raw milk of cattle,2006,82.15
Netherlands,Raw milk of cattle,2007,82.7
Netherlands,Raw milk of cattle,2008,84.37
Netherlands,Raw milk of cattle,2009,85.74
Netherlands,Raw milk of cattle,2010,86.92
Netherlands,Raw milk of cattle,2011,87.03
Netherlands,Raw milk of cattle,2012,87.29
Netherlands,Raw milk of cattle,2013,91.3
Netherlands,Raw milk of cattle,2014,93.25
Netherlands,Raw milk of cattle,2015,99.66
Netherlands,Raw milk of cattle,2016,107.09
Netherlands,Raw milk of cattle,2017,106.89
Netherlands,Raw milk of goats,2006,62.06
Netherlands,Raw milk of goats,2007,71.76
Netherlands,Raw milk of goats,2008,78.53
Netherlands,Raw milk of goats,2009,84.4
Netherlands,Raw milk of goats,2010,80.77
Netherlands,Raw milk of goats,2011,87.43
Netherlands,Raw milk of goats,2012,98.09
Netherlands,Raw milk of goats,2013,88.63
Netherlands,Raw milk of goats,2014,94.4
Netherlands,Raw milk of goats,2015,99.46
Netherlands,Raw milk of goats,2016,106.14
Netherlands,Raw milk of goats,2017,111.47
North Macedonia,Raw milk of cattle,1992,30.64
North Macedonia,Raw milk of cattle,1993,30.89
North Macedonia,Raw milk of cattle,1994,30.21
North Macedonia,Raw milk of cattle,1995,33.61
North Macedonia,Raw milk of cattle,1996,34.86
North Macedonia,Raw milk of cattle,1997,34.69
North Macedonia,Raw milk of cattle,1998,45.27
North Macedonia,Raw milk of cattle,1999,52.8
North Macedonia,Raw milk of cattle,2000,57.4
North Macedonia,Raw milk of cattle,2001,52.36
North Macedonia,Raw milk of cattle,2002,51.71
North Macedonia,Raw milk of cattle,2003,49.92
North Macedonia,Raw milk of cattle,2004,55.48
North Macedonia,Raw milk of cattle,2005,51.46
North Macedonia,Raw milk of cattle,2006,61.17
North Macedonia,Raw milk of cattle,2007,97.49
North Macedonia,Raw milk of cattle,2008,96.22
North Macedonia,Raw milk of cattle,2009,89.39
North Macedonia,Raw milk of cattle,2010,93.27
North Macedonia,Raw milk of cattle,2011,98.07
North Macedonia,Raw milk of cattle,2012,91.16
North Macedonia,Raw milk of cattle,2013,99.23
North Macedonia,Raw milk of cattle,2014,100.86
North Macedonia,Raw milk of cattle,2015,94.1
North Macedonia,Raw milk of cattle,2016,105.04
North Macedonia,Raw milk of cattle,2017,102.72
North Macedonia,Raw milk of cattle,2018,105.35
North Macedonia,Raw milk of cattle,2019,101.88
North Macedonia,Raw milk of cattle,2020,105.61
North Macedonia,Raw milk of cattle,2021,85.1
